"Guid","AccountId","AssistantName","AssistantPhone","Birthdate","Department","Description","Email","EmailBouncedReason","Fax","FirstName","HasOptedOutOfEmail","HomePhone","Jigsaw","LastName","LeadSource","MailingCity","MailingCountry","MailingGeocodeAccuracy","MailingLatitude","MailingLongitude","MailingPostalCode","MailingState","MailingStreet","MobilePhone","OtherCity","OtherCountry","OtherGeocodeAccuracy","OtherLatitude","OtherLongitude","OtherPhone","OtherPostalCode","OtherState","OtherStreet","Phone","Product_Areas__c","ReportsToId","Salutation","Title","ccrz__CompanyName__c","ccrz__CompanyType__c","ccrz__DataId__c","ccrz__IsPortalUser__c","ccrz__SelfRegistered__c"
458e5be4-dc78-4720-812b-d1ef0df2f4c4,eedb30b8-930f-4b7d-914b-0d76c41d12d8,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+243@gmail.com,"#N/A","#N/A",Phil,false,"#N/A","#N/A",Valle,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",202-555-0108,"#N/A","#N/A","#N/A",CTO,Prodly,"#N/A","#N/A",false,false
45ec877c-14e3-4a1c-897c-bfd9a4c2287a,2cb92e32-c13a-460b-a9d0-7dd40f34b1e4,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+314@gmail.com,"#N/A","#N/A",Charyl,false,"#N/A","#N/A",Seth,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(614)472-2796,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
4798e35f-e126-4317-86cb-f2e9b9fadf9b,684eb176-be4f-4392-8474-70c54e6d219e,"#N/A",(03) 7027 6706,"#N/A",Marketing,"#N/A",jmanningcongagdo+14@gmail.com,"#N/A",(03) 7027 6706,Robyn,false,"#N/A","#N/A",Cob,"#N/A",Bacchus Marsh,Australia,"#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,0411 887 293,Bacchus Marsh,Australia,"#N/A","#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,(03) 7027 6706,"#N/A","#N/A","#N/A",Product Marketing Manager,Prodly,"#N/A","#N/A",false,false
488bf3b3-1eb9-494a-8481-6a72b85e9f87,f79f0263-51b8-4901-82f9-ebeb1636efe1,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+489@gmail.com,"#N/A","#N/A",Lian,false,"#N/A","#N/A",Erny,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+33 0 1 42 14 20 00,"#N/A","#N/A","#N/A",CIO,Prodly,"#N/A","#N/A",false,false
488dd2d7-6f0c-4e20-991f-68554a8b700c,dd7aa370-3adc-4903-b991-689e0650445b,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+58@gmail.com,"#N/A","#N/A",Guenna,false,"#N/A","#N/A",Robert,"#N/A",London,UK,"#N/A","#N/A","#N/A",SW6 0EP,"#N/A",39 Crown Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",077 6365 8742,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
48e937b4-d079-4dd5-8a0b-168bd48633a0,782e9b20-7f45-497e-9aea-c6ca938ab95e,"#N/A",(08) 7332 8308,"#N/A",CEO,"#N/A",jmanningcongagdo+55@gmail.com,"#N/A",(08) 7332 8308,Emmalynne,false,"#N/A","#N/A",Byron,"#N/A",Warradale,Australia,"#N/A","#N/A","#N/A",5046,SA,140 Diagonal Rd,0417 138 538,Warradale,Australia,"#N/A","#N/A","#N/A","#N/A",5046,SA,140 Diagonal Rd,(08) 7332 8308,"#N/A","#N/A","#N/A",Owner,Prodly,"#N/A","#N/A",false,false
4a6e35f6-e8c7-4a3b-9b43-1dcb4a518765,5f43a6bd-899c-4f2a-bbd0-e123f52071e0,"#N/A","#N/A",1993-08-14,"#N/A","Xuong Nguyen was appointed as Chief Operating Officer of the Company in October 2015. Prior to that he served as Executive Vice President of the FCM Division of INTL FCStone Financial Inc., a subsidiary of the Company, as well as Chief Operating Officer of additional subsidiaries of the Company.",jmanningcongagdo+271@gmail.com,"#N/A","#N/A",Emmeline,false,"#N/A","#N/A",Sterling,"#N/A",Sydney,Australia,"#N/A","#N/A","#N/A",2000,NSW,201 Sussex Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(581) 384-1645,"#N/A","#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
4a6ed87b-54b3-417b-b2cb-3a23388721f4,48083d1e-71af-4db1-a130-bcb28eaacf1e,"#N/A",(07) 7158 7469,"#N/A",Operations,"#N/A",jmanningcongagdo+101@gmail.com,"#N/A",(07) 7158 7469,Sydel,false,"#N/A","#N/A",Chalmers,"#N/A",Brisbane,Australia,"#N/A","#N/A","#N/A",4000,QLD,550 Roma St,0415 237 235,Brisbane,Australia,"#N/A","#N/A","#N/A","#N/A",4000,QLD,550 Roma St,(07) 7158 7469,"#N/A","#N/A","#N/A",Director of Operations,Prodly,"#N/A","#N/A",false,false
4aa2e0ff-4648-4110-85b1-6f993b95fcfd,faf7a7b6-8d36-4eeb-9bed-d246df826f71,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+164@gmail.com,"#N/A","#N/A",Denny,false,"#N/A","#N/A",Cass,"#N/A",Marple,UK,"#N/A","#N/A","#N/A",SK6 4HJ,"#N/A",14 Ross Road,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",88 0017 4455,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
4b2180bc-8a30-46b8-86a5-95f634c30541,684eb176-be4f-4392-8474-70c54e6d219e,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+762@gmail.com,"#N/A","#N/A",Julee,false,"#N/A","#N/A",Spenser,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 4025,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
4b289a14-a2c8-4394-bf56-6fd97bfc90a3,c08b2806-2456-4694-96ec-0d82eda8f180,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+364@gmail.com,"#N/A","#N/A",Eyde,false,"#N/A","#N/A",Curr,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",202-555-0103,"#N/A","#N/A","#N/A",CTO,Prodly,"#N/A","#N/A",false,false
4bf89d23-ab22-48a4-bfd8-743d96cde9e7,ab1a0bad-08f0-4f98-bda1-c9347b451339,"#N/A",(03) 7823 7858,"#N/A",Marketing,"#N/A",jmanningcongagdo+787@gmail.com,"#N/A",(03) 7823 7858,Alyssa,false,"#N/A","#N/A",Read,"#N/A",Bacchus Marsh,Australia,"#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,0427 106 345,Bacchus Marsh,Australia,"#N/A","#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,(03) 7823 7858,"#N/A","#N/A","#N/A",Director of Marketing,Prodly,"#N/A","#N/A",false,false
4cf6158c-9df0-4ce8-abf4-0426ef9e78ac,1a33715f-0314-4ee5-b1c5-dc9392fb56b4,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+411@gmail.com,"#N/A","#N/A",Alexia,false,"#N/A","#N/A",Murdoch,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(736) 229-2333,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
4ddfb304-2a7d-4215-bc13-e9052176807d,a33a3c73-1584-4e93-bfc2-9326b7ab4d64,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+77@gmail.com,"#N/A","#N/A",Wynn,false,"#N/A","#N/A",Erick,"#N/A",Marple,UK,"#N/A","#N/A","#N/A",SK6 4HJ,"#N/A",14 Ross Road,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",80 0017 4455,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
4e1a7ced-715e-4a15-821f-ae12fa734490,7a243221-74a0-4e1e-8823-891a0e645a41,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+352@gmail.com,"#N/A","#N/A",Gerrie,false,"#N/A","#N/A",Denys,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(440)475-1491,"#N/A","#N/A","#N/A",CSO,Prodly,"#N/A","#N/A",false,false
4e484c86-0cc4-4d8b-bba8-3b8a335bed80,e7b9386a-a901-4603-b686-e1df4c418214,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+585@gmail.com,"#N/A","#N/A",Alverta,false,"#N/A","#N/A",Dirk,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 3967,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
4e7452ba-7158-4e66-81a4-4e76074dd2ae,b80cb6b9-9741-4892-bdbb-e4156dfe5d8d,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+65@gmail.com,"#N/A","#N/A",Sibbie,false,"#N/A","#N/A",Martainn,"#N/A",Marple,UK,"#N/A","#N/A","#N/A",SK6 4HJ,"#N/A",14 Ross Road,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",078 0017 4455,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
4eaf4e3e-6836-4a35-994b-f533dcbcad6c,72e8b38c-97dd-4f9d-a30c-2e0e644698a8,"#N/A","#N/A","#N/A","#N/A","Marc R. Benioff is chairman and CEO of salesforce.com. He founded the company in March 1999 with the idea to create an information utility that would make traditional enterprise software technology and business models obsolete. A veteran of 25 years in the software industry, he is now regarded as a pioneer of ""The End Of Software,"" demonstrating how on-demand applications can replace traditional software to deliver immediate benefit at reduced risk. In May 2003, Benioff was appointed by President George W. Bush as co-chair of the President's Information Technology Advisory Committee (PITAC), a bi-partisan organization of business leaders and academics charged to advise The President on how to maintain the United States' preeminent position in information technology.",info@salesforce.com,"#N/A",(415) 901-7040,Marc,false,"#N/A","#N/A",Benioff,"#N/A",San Francisco,USA,"#N/A","#N/A","#N/A",94105,CA,"The Landmark @ One Market, Suite 300","#N/A",San Francisco,USA,"#N/A","#N/A","#N/A","#N/A",94105,CA,"The Landmark @ One Market, Suite 300",(415) 901-7000,"#N/A","#N/A",Mr.,Executive Officer,"#N/A","#N/A","#N/A",false,false
4f16c8ee-88e6-4d09-9e88-9da807c9ecc0,5e4ef8a3-c6cf-457a-99a4-7fb2476bd65a,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+19@gmail.com,"#N/A","#N/A",Luise,false,"#N/A","#N/A",Nick,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 4077,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
4f8d561b-a520-4496-8b23-07573095546e,83924908-60a6-4880-9f3a-08af6317ae58,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+712@gmail.com,"#N/A","#N/A",Trudey,false,"#N/A","#N/A",Cyrus,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 4003,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
505669de-8aed-45f5-ab67-d26b3bd90a50,ad14c7ce-41a5-42cc-b9f5-9b6d187a66aa,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+654@gmail.com,"#N/A","#N/A",Gretna,false,"#N/A","#N/A",Riordan,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 3980,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
5085f93a-d3e0-4b4e-98f4-b7b02ed86d3a,8adbcdc9-66a1-4b5a-8770-98bb79a09663,"#N/A","#N/A","#N/A","#N/A","Michael Bartschat serves as chief procurement officer (CPO) and vice president of the Johnson Controls Operating System. As CPO, Bartschat leads an integrated global procurement function that leverages scale and optimizes the cost and value of purchased materials, products and services.",jmanningcongagdo+725@gmail.com,"#N/A","#N/A",Anastassia,false,"#N/A","#N/A",Ellsworth,"#N/A",Green Bay,USA,"#N/A","#N/A","#N/A",54304,WI,1265 Lombardi Avenue,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(525) 265-0997,"#N/A","#N/A","#N/A",Chief Procurement Officer,Prodly,"#N/A","#N/A",false,false
50bed887-a3ac-4407-bf94-43b24873e210,fffd492f-a654-465a-924b-b23ffaa62a8a,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+611@gmail.com,"#N/A","#N/A",Pru,false,"#N/A","#N/A",Otho,"#N/A","#N/A",USA,"#N/A","#N/A","#N/A",6816,CT,5898 Superior Street,"#N/A",Danbury,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prodly,"#N/A","#N/A",false,false
519d4b39-1cba-4c3e-8b71-ec63a87a5a6c,4db2b20d-2db8-45dc-9193-351d89bc31fd,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+180@gmail.com,"#N/A","#N/A",Jena,false,"#N/A","#N/A",Seth,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(650) 111-3465,"#N/A","#N/A","#N/A",Director,Prodly,"#N/A","#N/A",false,false
52221577-21d2-4652-9323-519cb02deb2f,c6e44f42-8749-4b87-9029-d8145ba4ff73,"#N/A","#N/A","#N/A","#N/A","#N/A",info@salesforce.com,"#N/A",(212) 555-5555,Leanne,false,"#N/A","#N/A",Tomlin,"#N/A",New York,USA,"#N/A","#N/A","#N/A",31349,NY,10 Main Rd.,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(212) 555-5555,"#N/A","#N/A","#N/A",VP Customer Support,"#N/A","#N/A","#N/A",false,false
527758f3-c082-4a6f-b3ba-d483241e06c6,0483e6b8-3ce7-41ad-847f-8d30cde5c3e6,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+633@gmail.com,"#N/A","#N/A",Blancha,false,"#N/A","#N/A",Jethro,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",011 49 69 3576 6843,"#N/A","#N/A","#N/A","Vice President, IT",Prodly,"#N/A","#N/A",false,false
527e7ce1-2a01-4b6f-b169-7b2d01ef422a,f0e3beea-d2ab-4812-8ffd-d6c733ad9771,"#N/A","#N/A","#N/A","#N/A","George S. Barrett is chairman and chief executive officer of Cardinal Health, a company ranked among the top 25 on the Fortune 500 and dedicated to improving the cost-effectiveness of health care.",jmanningcongagdo+137@gmail.com,"#N/A","#N/A",Linnell,false,"#N/A","#N/A",Whitman,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(534) 959-3670,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
528a2ce9-cad9-4a30-8f1d-d34415705609,ff83428f-fcbb-411f-8708-8a56e96744f2,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+318@gmail.com,"#N/A","#N/A",Wilone,false,"#N/A","#N/A",Arlen,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",202-555-0113,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
5293f190-a9a5-4b45-bffe-8f0f112d53b7,f23a2513-e0ed-460b-b911-a6d82f7512da,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+578@gmail.com,"#N/A","#N/A",Sisile,false,"#N/A","#N/A",Yuri,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 3960,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
52cc16a5-5ab7-433e-a787-932ade1e5045,c4055c50-df83-4d3a-aeb3-4c391b63359d,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+197@gmail.com,"#N/A","#N/A",Leola,false,"#N/A","#N/A",Adolphus,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(442)666-1795,"#N/A","#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
52cd40b6-3d2d-411b-91bb-0d2fc6bd34ad,2a6019d7-2746-4925-a99f-174ae650a991,"#N/A","#N/A",1966-11-09,"#N/A",Mr. Heminger is chairman of the board and chief executive officer of Marathon Petroleum Corporation. He is chairman of the board and chief executive officer of MPLX GP LLC. Mr. Heminger is past-chairman of the board of trustees of Tiffin University. He serves on the boards of directors and executive committees of the American Petroleum Institute (API) and American Fuel & Petrochemicals Manufacturers Association (AFPM).,jmanningcongagdo+269@gmail.com,"#N/A","#N/A",Julianne,false,"#N/A","#N/A",Giovanni,"#N/A",San Francisco,USA,"#N/A","#N/A","#N/A",94105,CA,555 Corporate Ave.,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(589) 658-9075,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
52d171bf-83ad-44ea-bfc9-8ae2da7b0e4f,73d1bfc3-acbe-4ffe-84c8-68c3ee9a3853,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+366@gmail.com,"#N/A","#N/A",Bettye,false,"#N/A","#N/A",Chane,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(440)475-1488,"#N/A","#N/A","#N/A",CTO,Prodly,"#N/A","#N/A",false,false
52d1b185-9e58-4044-a670-d2167eb36c13,18848458-9759-47fb-9377-87e9aaf0ff52,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+57@gmail.com,"#N/A","#N/A",Aviva,false,"#N/A","#N/A",Pooh,"#N/A",BARTON BENDISH,UK,"#N/A","#N/A","#N/A",PE33 1YD,"#N/A",97 Gordon Terrace,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",070 4352 5277,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
540e7437-d0f1-49a2-b5f6-9d8f6389d147,122e5928-2d95-45f7-9e99-78e98caeebbf,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+509@gmail.com,"#N/A","#N/A",Reena,false,"#N/A","#N/A",Otes,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 3941,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
54236d01-9ae0-49c8-a7fc-ea86ade8a91a,0483e6b8-3ce7-41ad-847f-8d30cde5c3e6,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+634@gmail.com,"#N/A","#N/A",Tuesday,false,"#N/A","#N/A",Burton,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",011 49 69 3576 6843,"#N/A","#N/A","#N/A",CIO,Prodly,"#N/A","#N/A",false,false
55001a71-caab-4929-bad2-959e764bd07a,ba1dd909-a7f2-4d49-9078-21e2e3c3be4a,"#N/A","#N/A",1980-11-25,"#N/A","#N/A",jmanningcongagdo+518@gmail.com,"#N/A","#N/A",Xylina,false,"#N/A","#N/A",Kelley,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(442) 344-4953,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
5512e784-13a8-4014-9089-35b812e9a2eb,07a256f0-9ce6-4cb3-8f26-7185af4f88a5,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+663@gmail.com,"#N/A","#N/A",Darda,false,"#N/A","#N/A",Reinhard,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 3989,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
553d0df6-0bfd-4388-9e0c-b7efb6fcb968,d8b051a2-0772-44d7-a203-4857ebd3928a,"#N/A","#N/A",1973-11-25,"#N/A","#N/A",jmanningcongagdo+563@gmail.com,"#N/A","#N/A",Adiana,false,"#N/A","#N/A",Osbourne,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+41 22 343 80 14,"#N/A","#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
5562f6ec-105d-4062-bd5a-cfc7c30c4f8e,780e061e-e8c7-4907-8c7d-4ff64592186a,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+358@gmail.com,"#N/A","#N/A",Flory,false,"#N/A","#N/A",Tremaine,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(614)472-2797,"#N/A","#N/A","#N/A",CSO,Prodly,"#N/A","#N/A",false,false
558a1c37-b66b-48ce-b58c-6bf9c6c35600,c0cbc5f3-9da3-4a29-b470-7eaa25962ff2,"#N/A","#N/A","#N/A","#N/A","John Mulligan is executive vice president and chief operating officer for Target and a member of its executive leadership team. His responsibilities include stores, Target’s global supply chain, merchandising operations, properties and flight services.",jmanningcongagdo+331@gmail.com,"#N/A","#N/A",Jocelyn,false,"#N/A","#N/A",Louis,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(553) 589-9669,"#N/A","#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
55962f66-ce0c-4af8-b95f-c7d94bd75686,0d1cd367-c3c6-43d6-bdb4-e1d16f186066,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+381@gmail.com,"#N/A","#N/A",Malina,false,"#N/A","#N/A",Fabiano,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(566) 679-7377,"#N/A","#N/A","#N/A",Executive Vice President,Prodly,"#N/A","#N/A",false,false
55c1478d-e268-460f-93be-9fa0d65d30a0,456684a1-fe19-4f5f-a571-6e733cf7903c,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+731@gmail.com,"#N/A","#N/A",Clarinda,false,"#N/A","#N/A",Kristo,"#N/A",Kansas City,USA,"#N/A","#N/A","#N/A",64129,MO,1 Arrowhead Drive,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(585) 492-7409,"#N/A","#N/A","#N/A",Executive Chairman,Prodly,"#N/A","#N/A",false,false
564d6b25-c96d-496e-8b5f-689527c69076,b4da4a92-38fe-4efb-b44b-a74e53ce6e5e,"#N/A",(03) 6638 7322,"#N/A",CEO,"#N/A",jmanningcongagdo+788@gmail.com,"#N/A",(03) 6638 7322,Justina,false,"#N/A","#N/A",Zacharias,"#N/A",Melbourne,Australia,"#N/A","#N/A","#N/A",3004,VIC,348 St Kilda Road,0415 580 870,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3004,VIC,348 St Kilda Road,(03) 6638 7322,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
56637901-360e-458b-a6dc-d5b53674c67a,99fa1606-8feb-4dc3-a423-06646007b13a,"#N/A",(03) 8179 6906,"#N/A",Engineering,"#N/A",jmanningcongagdo+793@gmail.com,"#N/A",(03) 8179 6906,Mirabella,false,"#N/A","#N/A",Jules,"#N/A",Melbourne,Australia,"#N/A","#N/A","#N/A",3004,VIC,348 St Kilda Road,0426 336 261,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3004,VIC,348 St Kilda Road,(03) 8179 6906,"#N/A","#N/A","#N/A","VP, Product Management",Prodly,"#N/A","#N/A",false,false
567edd41-6a37-4e24-8bb6-75989de2c117,73d1bfc3-acbe-4ffe-84c8-68c3ee9a3853,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+336@gmail.com,"#N/A","#N/A",Arluene,false,"#N/A","#N/A",Vick,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(188) 998-6561,"#N/A","#N/A","#N/A","CEO, President",Prodly,"#N/A","#N/A",false,false
